  942,  -405,   -16
 1118,  -495,  -113
 1334,  -568,    55
 1419,  -607,    36
 1338,  -179,   143
 1199,   120,   -16
 1263,  -128,  -552
 1163,  -659,  -371
  984,  -531,  -117
  824,  -218,  -100
  681,  -170,  -112
  579,  -110,   -91
  568,   -32,    47
  646,  -152,   273
  811,  -411,   476
  843,  -537,   576
  825,  -589,   538
  928,  -485,   457
 1106,  -762,   124
 1239,  -568,  -188
  889,   301,   -89
  789,    64,  -124
  926,  -500,  -167
  962,  -618,    -9
  812,  -469,    13
  825,  -384,   -43
  897,  -356,   -77
  897,  -331,   -97
  897,  -432,   -91
  968,  -532,   -38
  856,  -438,   -70
  982,  -344,  -221
 1078,  -449,    13
 1276,  -567,    55
 1492,  -491,    11
 1418,  -343,    89
 1245,    31,   111
 1304,   105,  -456
 1336,  -507,  -395
 1001,  -716,  -217
  863,  -390,  -210
  706,  -219,  -159
  551,  -149,  -122
  525,  -129,   -13
  556,  -142,   254
  631,  -300,   510
  765,  -337,   489
 1092,  -507,   575
 1200,  -600,   640
 1283,  -621,    13
  927,  -160,  -378
  749,    28,  -114
  999,  -455,  -200
  917,  -407,    71
  852,  -266,   119
  846,  -281,    69
  842,  -527,   -97
  885,  -550,  -122
  883,  -391,  -103
  890,  -345,   -84
 1025,  -353,   -64
  914,  -281,   -90
  953,  -377,   -41
 1099,  -574,    47
 1292,  -591,   -37
 1509,  -549,    77
 1438,  -350,   176
 1227,   -12,    35
 1257,   -17,  -571
 1342,  -452,  -379
 1054,  -485,  -102
  866,  -269,  -149
  646,  -348,  -192
  553,  -299,  -225
  548,  -126,   -65
  615,   -75,   261
  740,  -305,   532
  776,  -297,   535
 1014,  -362,   554
  882,  -435,   475
  667,  -500,   294
 1486,  -944,    43
 1249,  -204,  -229
  644,   202,   -72
  719,  -165,  -178
 1084,  -476,   -18
  937,  -414,    23
  756,  -342,   -28
  859,  -496,  -114
  924,  -428,  -102
  896,  -395,   -86
  942,  -427,  -111
  857,  -329,  -124
 1053,  -319,   -63
 1033,  -344,   -17
 1143,  -526,  -106
 1281,  -553,   122
 1469,  -690,   286
 1413,  -217,   248
 1317,   -36,  -253
 1373,  -224,  -611
 1265,  -564,  -247
 1031,  -452,   -70
  842,  -233,  -154
  573,  -296,  -250
  438,  -209,  -237
  410,   -61,   -43
  484,   -44,   262
  764,  -199,   625
 1102,  -369,   731
 1097,  -481,   564
  980,  -323,   488
 1102,  -565,   211
 1150,  -693,  -333
  924,   -50,  -112
  734,  -108,  -272
  847,  -257,   -13
 1022,  -384,    80
  858,  -304,    13
  772,  -469,  -135
  882,  -548,  -190
  899,  -397,  -133
  923,  -403,   -95
 1035,  -362,   -60
  903,  -226,    66
 1128,  -403,    22
 1269,  -551,   -47
 1494,  -707,    95
 1453,  -566,   165
 1250,   -64,   104
 1356,  -116,  -360
 1365,  -323,  -468
 1128,  -546,  -327
  969,  -335,   -21
  657,  -142,   -20
  526,  -275,  -182
  439,  -172,  -221
  443,   -33,     1
  597,   -55,   300
  901,  -323,   608
 1040,  -486,   795
  904,  -508,   612
  737,  -663,   456
 1351,  -974,   -45
 1305,   -57,  -231
  700,   170,   -92
  735,  -141,  -309
 1030,  -526,   -54
  955,  -581,     1
  763,  -315,    16
  844,  -391,   -90
