  839,    83,  -564
  875,  -195,  -404
  843,  -303,  -367
  892,  -223,  -274
  829,  -301,  -321
  832,   -98,  -380
  883,    51,  -380
  847,   -73,  -470
  863,   -48,  -537
 1034,  -126,  -326
 1170,  -585,     7
 1354, -1351,    99
 1529,  -367,  -142
 1546,   677,  -974
 1412,   545,  -732
  851,   249,  -555
  727,   102,  -516
  759,   362,  -392
  626,   343,  -314
  592,   394,  -239
  605,   237,  -126
  793,    16,  -180
  900,  -625,  -274
 1102, -1417,  -223
 1115,  -721,   200
  255,   292,  -176
 1799,    43,  -672
 1279, -1972,   230
  404,  1269,  -776
 1202,   594,  -908
 1011,  -129,  -411
  776,  -206,  -581
  875,   -43,  -456
  854,  -296,  -332
  848,  -200,  -326
  826,  -238,  -306
  785,  -202,  -371
  898,   152,  -404
  908,    48,  -521
  882,  -112,  -539
 1024,  -253,  -274
 1102,  -564,   -80
 1426, -1212,   -71
 1596,  -223,  -156
 1472,   531,  -892
 1570,   316,  -646
 1050,   327,  -532
  712,   344,  -474
  664,   330,  -467
  539,   348,  -410
  422,   574,  -342
  438,   475,  -214
  793,    50,  -194
  962, -1431,  -326
 1286, -1770,   156
  466,  -194,   -92
 1917,  -435,  -276
  854,  -261,  -152
  736,   896,  -948
 1154,   168,  -554
  958,  -102,  -516
  860,    24,  -599
  900,   -14,  -438
  869,  -220,  -337
  852,  -157,  -333
  817,  -220,  -276
  788,  -265,  -319
  879,   -59,  -321
  811,     4,  -558
  833,    34,  -554
 1023,   -19,  -355
 1126,  -467,  -113
 1301, -1326,   103
 1530, -1001,     9
 1614,   243,  -766
 1672,   665,  -894
 1276,   455,  -691
  766,   381,  -471
  718,   349,  -492
  597,   354,  -348
  408,   490,  -312
  431,   353,  -236
  646,    44,  -168
  983,  -813,  -262
 1191, -1833,    23
  616,  -465,   133
 1834,  -340,  -445
  854, -1124,   -52
  630,  2021, -1154
 1399,   349,  -832
 1053,    -7,  -358
  738,  -203,  -660
  849,  -118,  -508
  883,  -233,  -336
  858,  -321,  -295
  852,  -285,  -256
  837,  -216,  -262
  911,     5,  -342
  870,   -34,  -437
 1031,  -157,  -366
 1134,  -580,    29
 1401, -1297,     6
 1475,  -490,  -305
 1733,   586, -1011
 1634,   393,  -694
