 1228,  -457,  -396
 1019,  -400,  -153
  729,  -295,   -45
  581,  -252,   -92
  491,  -213,  -196
  462,  -113,   -91
  603,   -48,   185
  832,  -206,   491
  943,  -409,   696
  941,  -434,   653
  951,  -323,   497
 1080,  -636,   116
 1330,  -559,    15
  772,  -128,  -193
  716,  -169,  -265
  988,  -384,   -53
 1077,  -449,    58
  806,  -250,    35
  829,  -366,   -83
  964,  -486,  -136
  898,  -437,  -107
  861,  -485,   -49
  963,  -494,    10
  931,  -377,   -19
  926,  -239,   -93
 1021,  -375,  -104
 1226,  -482,   -86
 1465,  -675,   225
 1446,  -753,   235
 1319,   -10,    62
 1301,   124,  -319
 1324,  -259,  -451
 1031,  -703,  -426
  913,  -710,  -161
  752,  -445,  -166
  607,  -220,  -187
  519,   -24,  -116
  562,    45,    65
  659,    29,   276
  854,  -173,   560
  957,  -430,   635
  867,  -642,   454
  639,  -581,   369
  645,  -907,     7
 1946,  -808,   148
 1049,   572,   -68
  561,   294,  -209
  793,  -585,  -382
 1140,  -937,   -59
  760,  -482,   -11
  754,  -328,   -50
  920,  -405,  -129
  862,  -247,   -92
  970,  -349,   -42
 1019,  -445,    -4
  874,  -435,  -105
  982,  -498,   -89
 1192,  -423,   -42
 1309,  -426,    83
 1414,  -563,   140
 1366,  -216,   191
 1146,   104,   -74
 1485,   -82,  -610
 1417,  -342,  -421
 1124,  -699,   -53
  849,  -445,   -62
  595,  -398,  -101
  403,  -353,  -192
  319,  -108,  -112
  546,    30,   158
  841,    31,   432
  999,  -210,   776
  721,  -358,   663
  840,  -466,   596
  976,  -787,   458
 1192, -1421,  -133
 1117,   -99,  -353
  845,   499,     4
  795,  -131,  -226
 1027,  -504,   -36
  904,  -561,     7
  718,  -424,   -21
  828,  -498,   -94
  943,  -369,   -78
  877,  -270,   -27
 1000,  -432,   -31
  920,  -383,  -106
  890,  -550,   -91
 1157,  -484,    33
 1332,  -403,    48
 1407,  -541,   202
 1395,  -438,   227
 1299,   -68,   -63
 1448,  -177,  -426
 1362,  -319,  -509
 1217,  -446,  -255
  968,  -377,   -19
  644,  -194,  -122
  532,  -337,  -294
  388,  -275,  -176
  394,    51,   125
  711,    43,   402
  948,  -400,   572
  986,  -562,   624
  820,  -322,   491
  803,  -373,   418
 1581,  -785,   155
 1064,  -374,  -216
  657,   -44,  -247
  801,  -230,  -219
 1093,  -515,    23
  919,  -296,    78
  753,  -219,    14
  863,  -490,  -159
  932,  -485,  -148
  826,  -396,   -79
  927,  -463,   -65
  969,  -397,  -146
  917,  -362,   -29
 1170,  -405,    52
 1282,  -486,    20
 1327,  -595,    96
 1471,  -565,   107
 1352,  -103,   130
 1296,   -66,  -258
