 1260,  -223,  -194
 1019,   -53,   -60
  727,    56,  -132
  604,   -49,  -201
  542,    72,  -182
  595,    84,    67
  838,   -79,   462
  920,   -94,   623
 1130,  -238,   510
 1182,  -392,   320
 1164,  -365,   302
 1301,  -328,  -368
  884,   524,  -110
  714,   213,  -193
 1024,  -116,  -238
 1097,  -240,     0
  892,  -152,    18
  868,  -150,   -73
  950,  -109,  -139
  912,  -147,  -170
  968,  -130,  -219
 1099,    -4,   -37
 1013,     3,   116
 1124,   -76,   -51
 1325,  -253,  -140
 1506,  -327,     8
 1482,   -45,    52
 1195,   531,   172
 1184,   395,  -400
 1413,   -51,  -395
 1238,  -249,  -173
 1041,   -52,  -191
  773,    33,  -153
  514,    17,  -224
  316,    48,  -203
  420,   -35,   187
  931,  -175,   727
 1253,  -249,   674
 1140,  -280,   425
  880,   -75,   407
 1316,  -432,   -51
 1317,  -147,  -227
  884,   408,  -184
  752,   203,  -209
 1048,   -81,   -27
 1043,   -76,    60
  816,  -116,    -4
  860,  -265,  -163
  988,  -222,  -200
  919,  -193,  -134
 1086,  -114,   -64
  991,    28,    61
 1043,   137,     3
 1308,  -107,   -66
 1386,  -297,    10
 1485,  -179,   142
 1392,   281,   209
 1293,   571,  -373
 1469,    80,  -435
 1255,  -170,  -192
 1026,  -176,  -235
  736,  -161,  -280
  562,   -78,  -282
  508,    30,  -131
  517,    60,   171
  776,    17,   528
  968,   -88,   579
 1210,  -287,   485
 1064,  -303,   261
  677,  -259,   269
 1439,  -571,  -107
 1418,   442,   -52
  693,   417,   -30
  774,    36,  -284
 1114,  -361,  -163
 1032,  -196,    47
  814,   -90,     7
  890,  -186,  -119
  899,  -210,  -164
  926,  -212,  -154
 1112,   -55,   -24
  944,   -13,    58
 1092,   -54,  -160
 1276,  -131,  -157
 1371,  -217,   -32
 1526,  -105,   115
 1313,   179,   172
 1191,   497,  -111
 1349,   133,  -528
 1322,  -220,  -160
 1087,   -63,  -156
  937,   125,  -130
  747,    23,  -120
  561,   -29,  -206
  358,   -19,   -35
  470,   -69,   313
  867,  -270,   526
 1199,  -276,   616
 1321,  -284,   562
 1098,  -137,   425
 1417,  -188,  -284
  887,   293,  -234
  701,   -27,  -351
 1069,    -4,  -140
 1051,  -106,    96
  895,   -74,    74
  842,  -157,   -86
  982,  -248,  -156
  968,  -228,  -131
  975,  -177,  -102
 1043,   -45,   -88
  943,   -68,    54
 1115,  -169,    89
 1245,  -126,   -96
 1438,  -157,     7
 1489,  -241,   180
 1336,   371,   343
 1280,   558,  -242
 1617,  -143,  -527
 1322,  -483,  -245
 1079,   -71,  -196
  726,   136,   -91
  533,    -5,  -157
  375,   -22,  -220
  394,   -20,   -14
  718,   -47,   398
 1128,  -128,   820
 1081,   -86,   703
  926,  -143,   569
 1390,  -237,   217
 1544,  -241,  -348
  737,   238,  -213
  775,    97,  -338
 1099,  -167,   -34
 1005,   -84,   132
  823,     6,    79
  839,  -200,  -106
 1014,  -344,  -191
  913,  -199,  -109
 1053,  -133,    26
 1071,  -105,    95
  992,   -13,    45
 1311,   -62,   -76
 1395,  -159,     0
 1533,  -215,   185
 1397,   111,   140
 1222,   610,  -335
 1450,     2,  -413
 1277,  -172,  -133
 1054,  -127,  -236
  743,   -46,  -168
  576,     3,  -176
  443,    48,  -178
  376,    42,    34
  704,   -45,   491
 1211,  -134,   856
 1183,  -410,   563
  898,  -365,   226
  986,  -282,   287
 1737,  -631,  -220
  950,   479,  -266
  488,   448,  -149
 1008,    48,  -205
 1240,  -291,   -53
  829,  -154,   -17
  818,  -232,  -120
  960,  -184,  -133
  961,  -120,   -71
 1004,  -142,  -129
 1029,   -26,   -41
  939,  -135,   158
 1144,   -97,  -190
 1332,  -163,  -192
 1524,  -228,   113
 1488,   -58,   199
 1242,   577,   297
 1274,   382,  -364
 1471,    85,  -460
 1269,  -340,  -175
  991,  -215,  -164
  693,  -101,  -155
  523,   -98,  -255
  399,   -50,  -208
  424,    56,   124
  752,    61,   576
 1139,  -119,   778
 1241,  -369,   610
  897,  -427,   275
 1163,  -601,   193
 1759,  -166,  -517
  660,   710,    12
  611,   333,  -262
 1160,   -61,  -123
 1097,  -338,   -21
  791,  -143,    23
  847,  -280,  -117
  981,  -218,  -130
  892,  -149,   -64
 1112,  -134,   -48
 1005,   -63,    34
  948,   -74,    15
 1365,   -85,   -88
 1398,  -169,    82
 1579,  -219,   197
 1356,   163,   153
 1177,   665,  -244
