 2413,  -252,  -263
 3132,  -384,   556
 3014,   382,   474
 2363,  -135,   138
 1363,    18,   282
  564,   119,   344
 -199,   -68,   356
 -230,   -76,   108
    4,  -110,  -144
   23,  -270,   -12
   61,    10,   233
  313,   133,   899
  713,   -85,  -189
 1834,  -131,  -227
 2520,  -244,   312
 2786,   271,   170
 2485,  -474,   -93
 1821,  -607,   -51
 1067,    -3,   189
  365,   265,   701
 -206,   200,   930
 -212,    -5,   123
    8,     0,  -374
  246,  -207,   -18
   16,  -101,   241
  613,  -210,   440
 1268,  -269,  -224
 2102,  -297,  -159
 3204,  -334,   397
 2985,   -81,   376
 2019,   309,  -197
  887,   -48,   -24
  229,  -313,   548
 -170,   -81,   970
 -136,   -13,   333
   37,    43,  -309
  170,     3,   -78
   53,   -46,    -2
  249,  -118,   345
 1227,  -271,    19
 2963,  -430,   292
 2578,  -219,   324
 2942,  -217,    18
 1959,  -245,    40
 1159,   122,   231
  428,   255,   514
 -276,   -67,   521
 -110,  -209,   316
   64,    11,   -44
  118,    14,    90
   59,   -23,   240
  353,   181,   564
  925,  -116,   137
 2420,  -249,   -89
 2012,  -424,    96
 2967,  -771,   115
 2480,  -566,     8
 1614,   263,  -158
  820,   293,   286
  241,   273,   544
 -173,   115,   536
   39,  -226,   309
   88,  -120,     8
   56,   -39,    72
  111,    63,   363
  726,   -18,   358
 1224,   189,  -195
 2727,  -289,    90
 2634,  -552,   327
 2813,  -553,   -77
 2024,  -416,   -56
 1179,    29,   147
  454,   274,   496
 -256,   125,   542
  -74,   -78,   243
   75,    17,  -107
   -2,   -35,    97
  104,   -56,   312
  518,   138,   823
  934,  -362,  -181
 1569,   -77,  -311
 2429,  -382,   336
 3120,  -445,   429
 2527,  -623,  -160
 1802,  -344,  -188
  937,   -26,   147
  308,   350,   713
  -57,   330,   929
   62,    53,   158
   44,   -16,  -209
   47,     5,   110
   23,    73,   291
  311,   123,   352
 1095,  -232,   136
 1682,  -115,  -238
 2582,  -688,   272
 3244,  -925,   756
 2460,   103,    -9
 1455,    -2,  -304
  616,  -133,   209
  125,   281,   844
  -18,   461,   683
   71,   -82,    79
   76,  -120,  -190
   82,    24,   188
  234,    38,   423
  984,  -169,   236
 1435,   119,  -145
 2142,  -482,   112
 2693,  -885,   517
 2673,  -293,   244
 1882,  -221,  -183
 1074,   -85,   115
  473,   204,   520
  -52,   340,   819
  113,    53,   540
   22,    33,  -122
   62,    60,   -19
  145,   -92,   245
  398,    20,   335
  886,    23,    12
 1616,  -200,  -287
 3319, -1055,   417
 3027,  -663,   770
 2072,   -51,  -207
 1102,   -32,   -62
  570,   -53,   324
  156,   216,   690
 -164,   119,   405
  -14,  -196,    53
  137,   -76,    92
  259,   -51,   346
  396,    28,   443
  748,   228,  -171
 1335,    99,    77
 3027,  -586,   281
 2625,  -711,   465
 2305,  -578,   -27
 1547,  -431,  -140
  989,  -112,   309
  532,   355,   502
 -109,   420,   408
 -154,    99,   260
   84,    51,    93
