-1308
-1143,  -308,   296
-1032,  -313,   252
-1000,     0,   -10
-1253
 -925,  -135,   -52
 -808,    26,   116
 -792,    94,    69
 -826,   -74,    61
 -655,   -99,    29
 -555,   -29,    15
 -684,  -136,   -15
 -916,  -236,   102
 -934,  -190,   289
 -955,  -138,   362
 -931,   -75,   230
 -974,    63,   -46
-1710
-1202,  -328,    97
-1087
 -988,  -425,  -106
 -993,  -398,     7
 -965,  -211,   113
 -972,  -116,   159
 -972,  -181,   182
 -904,  -285,   155
 -864,  -322,    97
 -912,  -343,    65
 -920,  -410,     1
 -851,  -437,    10
 -912,  -113,   185
 -944,  -176,    46
 -978,  -249,   180
 -822,  -240,    45
 -973,  -340,   161
 -887,  -403,   134
 -908,  -257,   319
 -823,  -447,   279
 -898,  -385,   473
-1099,  -567,   467
-1138,  -522,   679
-1161,  -348,   632
 -810,  -394,   694
 -668,  -453,   595
 -475,  -307,   595
 -430,  -416,   600
 -505,  -329,   452
 -463,  -240,   420
 -566,  -198,   405
 -764,  -244,   463
 -780,  -224,   433
 -846,  -323,   342
 -901,  -287,   334
 -919,  -222,   317
 -989,  -305,   172
-1013,  -246,   186
-1149,  -108,   258
-1142,   -82,   326
-1175,   -88,   427
-1014,   -20,   215
 -999,  -153,   -13
-1893
-1217,  -426,    86
 -929,    -9,   -46
 -966,  -252,  -113
-1512
 -946,  -235,   -39
 -921,  -113,    -3
 -977,  -231,   -69
 -936,  -259,   -73
 -989,  -259,   -63
 -967,  -274,   -55
 -954,  -274,   -46
 -971,  -205,   -40
-1183
 -976,  -184,    -1
 -943,  -270,   -65
 -949,  -376,  -170
 -969,  -148,  -175
 -965,   -52,   -73
-1385
-1644
-1871
-1935
-1296,   185,   -23
-1092,   114,     0
-1107,  -187,    35
-1158,  -344,   214
-1058,  -338,   242
-1033,    27,    70
-1054,    79,  -171
 -970,  -181,  -159
 -788,  -134,   110
 -754,    66,    63
 -767,  -120,   -30
 -627,  -206,   -34
 -455,  -114,   -72
 -589,   -87,   -29
 -960,   -98,   107
-1107,  -165,   244
 -994,  -186,   293
-1018,   -50,   255
 -874,    31,   108
-1357
-1346,  -527,    41
 -950,  -212,   -73
 -896,  -257,  -158
-1409
-1000,  -125,   102
 -900,  -151,   229
 -938,  -262,   160
 -989,  -318,   156
 -898,  -394,    97
 -876,  -392,   -12
 -910,  -327,     2
 -942,  -346,    82
 -895,  -208,    96
 -906,  -280,   220
 -871,  -171,   211
 -877,  -259,   350
 -875,  -301,   170
 -920,  -488,   203
 -791,  -520,   310
 -893,  -312,   501
-1076,  -340,   625
-1082,  -468,   612
 -936,  -471,   637
 -729,  -456,   718
 -534,  -497,   709
 -424,  -276,   900
 -483,  -343,   687
 -375,  -314,   465
 -378,  -272,   420
 -548,  -207,   357
 -651,  -208,   323
 -758,  -231,   319
 -899,  -193,   313
 -897,  -159,   282
-1169,  -158,   442
-1212,  -146,   432
-1034,  -149,   304
-1339,  -235,   302
-1332,  -397,    80
-1208,  -483,   126
 -897,   243,   -37
 -993,  -231,  -282
-1678
 -956,  -351,   -78
 -913,  -116,    16
 -945,  -109,   -56
-1300
 -999,  -224,   -43
 -967,  -222,   -52
 -978,  -276,   -48
 -976,  -209,   -53
 -990,  -246,   -32
 -932,  -195,    16
 -968,  -408,   -95
 -953,  -337,  -143
 -936,  -117,  -128
-1245
-1446
-1824
-1783
-1291,    68,   -62
-1136,     6,   -20
-1296
-1190,  -322,   165
-1189,  -449,   254
-1190,   -86,    36
-1104,    92,  -102
 -883,    56,  -116
 -698,   -79,    16
 -683,   -74,   129
 -586,   -44,    48
 -391,   -68,   -22
 -387,  -147,   -36
 -648,  -184,    25
-1075,  -227,   315
-1113,  -346,   393
 -793,   -35,   173
-1034,    -1,   141
-1694,  -592,   195
-1036,  -424,    93
 -830,    19,  -111
 -886,  -674,  -151
-1479
 -999,   137,   206
 -942,   -68,   240
 -965,  -236,    60
 -916,  -468,     6
 -851,  -447,    72
 -824,  -270,   148
 -863,  -248,    14
 -913,  -229,    12
 -953,  -134,    62
 -894,  -248,   267
 -948,  -376,   123
 -903,  -405,   130
 -889,  -492,   266
 -995,  -377,   354
 -972,  -186,   537
-1085,  -467,   551
-1133,  -613,   677
 -932,  -463,   765
 -598,  -221,   676
 -302,  -410,   683
 -396,  -446,   730
 -459,  -255,   616
 -468,  -267,   480
 -476,  -361,   372
 -554,  -206,   497
 -643,  -175,   388
 -692,  -101,   335
 -871,  -178,   334
-1029,  -198,   249
-1098,  -371,   364
-1171,  -385,   372
-1167,  -204,   389
-1331,  -220,   351
-1141,     7,   233
-1245,  -191,    91
 -916,  -404,  -323
 -893,  -750,  -162
-1055,  -365,    62
-1018,  -168,    42
 -928,  -105,   -29
 -961,   -88,  -141
 -951,  -258,  -137
 -966,  -304,   -36
 -986,  -284,    26
 -949,  -281,   -26
