-1307
-1294
-1041,     6,  -175
-1247
-1222
-1007,   -12,   243
 -830,   -59,   284
 -877,   -41,   228
 -841,  -115,   138
 -745,    16,  -227
 -579,   -44,  -267
 -669,  -129,  -137
 -820,    27,   -91
 -808,   -81,  -107
 -950,  -146,   -55
-1108,  -116,   154
 -987,    85,   405
 -858,    24,    18
-1219,   125,  -358
-1866
-2386
-1847,    43,   -44
 -685,    33,  -221
 -814,  -497,  -257
-1208,  -321,   150
 -841,   -34,   189
 -985,  -209,  -113
 -954,  -180,     8
 -967,  -208,    13
-1406
 -966,   -35,    40
 -948,  -146,     2
 -993,  -432,    39
 -938,  -337,  -113
 -980,   -95,  -119
-1342
-1154,    -5,   154
-1047,   130,   369
-1350,     2,   231
-1418,  -153,   296
-1179,    32,   423
-1152,   290,   231
-1078,   -91,   341
-1071,   -64,   394
-1123,   142,   374
 -797,   -19,   313
 -517,    17,   293
 -332,    95,   320
 -281,    24,   355
 -395,    87,   528
 -475,   225,   631
 -619,   258,   702
 -715,   131,   633
 -671,   228,   667
-1300,   171,   934
 -661,   354,   541
 -764,   116,   653
-1094,   -33,   572
 -956,    18,   536
 -914,  -170,   260
 -909,  -220,   296
 -983,   -64,   346
 -953,  -182,   268
 -902,  -296,   213
 -879,  -303,   171
 -937,  -241,   108
 -959,  -132,    95
 -926,   -29,   216
 -952,  -138,   209
 -958,  -270,    91
-1209
-1025,  -214,     7
-1063,  -269,    95
 -978,  -114,   -33
-1283
 -993,    -3,  -308
 -970,  -144,  -209
-1255
-1083,     0,   -75
-1050,    62,  -104
-1043,   -23,    28
 -943,  -169,   140
 -991,  -123,   182
 -960,    64,   223
 -819,    -8,   -57
 -716,  -100,  -304
 -711,     0,  -307
 -722,    84,  -113
 -925,   118,   -71
 -996,   133,   -82
 -761,    90,   -77
 -808,   -50,  -143
-1447
-1095,   -41,   113
-1020,  -122,   352
-1093,    97,    96
-1283,   121,  -306
-2433
-1790
-1174,     8,  -297
 -847,   -39,  -441
 -671,  -225,  -388
-1600
-1158,  -140,   118
 -978,     3,    31
 -943,  -127,  -161
 -898,  -341,  -237
 -976,  -240,  -254
 -966,  -151,  -129
-1232
-1275
 -922,  -376,  -185
-1327
 -972,    61,   -26
 -880,  -292,  -257
-1515
 -981,   155,   -76
 -950,   -69,  -202
 -868,   -54,  -224
-1192
-1248
 -942,  -153,   -82
 -960,   -80,  -183
 -999,   -34,  -213
 -980,   -27,  -135
 -990,   -30,  -107
-1208
 -989,   -30,  -162
 -945,   -65,  -194
 -984,   -72,  -185
 -985,   -53,  -198
 -967,   -62,  -203
 -978,   -50,  -205
 -987,   -37,  -194
-1216
 -996,   -36,  -182
 -968,   -38,  -214
 -978,   -44,  -227
 -985,   -52,  -222
 -976,   -46,  -209
 -972,   -67,  -182
-1270
-1019,    36,   -77
 -954,    22,  -221
 -921,   -74,  -304
 -939,   -72,  -285
 -943,   -35,  -237
 -949,    58,  -201
-1048,  -177,   107
-1620
 -883,    32,  -252
 -928,    93,  -306
 -975,  -538,  -484
 -962,  -447,  -283
 -958,   -76,   144
 -934,    23,   126
-1333
 -994,  -211,  -196
 -962,  -259,  -370
-1693
-1744,   390,   -97
-1797,    65,   106
-1606,  -462,   358
-1647,    72,    72
-1260,   386,  -895
 -680,  -229,  -660
 -343,  -354,  -191
 -264,   -81,  -132
 -359,  -122,    71
 -694,    72,   340
 -659,   148,    78
 -710,    27,    -8
 -867,  -128,   -61
-1157,   -32,   420
-2001,   -77,   498
 -550,   111,   -46
 -840,  -535,   -95
-1155,  -575,   129
 -891,  -143,   330
 -960,   -15,   278
 -924,    32,   334
 -875,   -13,   329
 -950,  -247,   170
 -868,  -253,   212
 -988,  -196,   248
-1039,  -251,    65
-1280
-1048,    30,   128
 -902,   489,   536
 -981,   442,   773
 -893,  -171,   802
 -478,   339,   884
 -313,   482,   794
 -458,   -97,   438
 -299,  -181,   118
 -549,   109,   207
 -760,   206,   321
 -985,   136,   309
-1065,   108,   341
 -901,   100,   350
-1230,  -117,   403
-1311,  -235,   231
-1222,   -62,   358
-1277,    28,   593
-1610,    77,   401
-1057,   -28,    19
 -538,   -54,  -282
-1735
-1121,  -455,   107
 -914,  -170,  -209
 -952,    -5,  -202
-1422
 -990,  -226,  -263
 -883,  -161,  -130
 -887,   -52,    10
 -907,  -149,  -108
-1629
-1505
-1678
-1400,     5,  -422
-1485,    70,  -235
-1538,   -76,   127
-1426,  -202,   488
-1274,   -62,   264
-1162,    89,  -696
 -835,  -136,  -790
 -890,  -430,  -104
 -682,    49,  -116
 -383,     6,  -263
 -241,   -97,  -249
 -373,    -8,   -78
 -801,  -122,   258
-1256,    30,   543
-1372,   432,  -155
-1434,  -209,   129
 -760,  -141,  -235
 -881,  -602,  -336
-1180,  -317,    37
 -999,    88,   401
 -963,   192,   330
 -854,    73,   310
-1039,  -195,   244
 -948,  -256,   -94
 -798,  -310,   -62
 -896,  -338,   343
-1199,  -108,    51
-1009,    -7,    26
 -951,  -128,  -101
 -997,    17,   513
-1198,   286,   416
-1037,   311,   548
-1205,   -77,   565
 -570,  -104,   766
 -169,   419,   835
 -374,    14,   674
 -231,   -56,   210
 -383,   163,   212
 -766,   335,   425
 -845,   200,   292
 -895,    32,   279
-1033,   -12,   220
-1399,  -103,   514
-1302,  -351,   231
-1040,   -54,   232
-1329,   -42,   381
-1420,    18,   405
-1336,   146,   253
 -826,   -33,   -91
 -687,  -119,  -325
-1554
-1073,  -226,    19
 -996,  -419,    51
 -968,  -277,  -141
 -950,    25,  -260
 -987,   -39,  -219
 -953,  -263,  -338
 -882,  -157,  -231
 -943,   -89,  -117
-1304
-1423
 -969,   -47,  -399
-1692
-1526,    82,  -380
-1634,    13,  -331
-1734
-1480,  -174,   389
-1161,   265,   -24
 -911,    49,  -698
 -661,  -304,  -547
 -664,  -238,  -157
 -544,    53,  -143
 -400,    -7,  -212
 -373,   -82,  -232
 -636,   -40,    20
-1048,    -7,   267
-1263,   -27,   507
-1130,   101,   -18
-1413,   -95,    37
 -828,   -56,   -79
 -792,  -312,  -360
-1580
-1019,  -219,   298
 -966,     5,   254
 -923,    35,   210
-1002,   -89,   148
 -980,  -156,   132
 -884,  -341,    78
 -978,  -234,    75
 -964,  -108,   271
 -766,   -55,   337
 -983,  -451,   111
-1095,  -183,   127
 -921,   302,   360
-1024,   225,   473
-1158,    64,   575
 -932,   -30,   669
 -523,   232,   887
 -431,   464,   848
 -412,   -43,   430
 -281,  -117,   284
 -510,    86,   234
 -787,   113,   349
 -972,    47,   262
 -894,    28,   355
-1062,    63,   350
-1066,   192,   356
-1042,  -208,   374
-1169,  -223,   287
-1423,    -6,   554
-2232,   -46,   755
 -663,    14,     4
 -246,   158,  -592
-2169
-1171,  -281,    86
 -867,  -233,     3
 -895,  -153,  -164
 -976,  -185,  -298
-1418
 -997,  -163,  -213
 -921,  -107,  -107
 -967,   -98,   -39
 -992,  -188,  -145
-1429
 -953,  -149,  -234
 -959,   -94,  -351
-1734
-1536,     2,  -375
-1573,     2,  -178
-1572,  -195,   147
-1408,  -127,   380
-1174,   246,   -24
 -950,    81,  -585
 -714,  -281,  -572
 -742,  -281,  -125
 -653,    -3,   -86
 -546,    23,  -114
 -481,   -16,  -155
 -523,    62,  -159
 -792,   -45,    70
-1032,  -145,   248
-1090,   101,   434
-1252,   122,   135
-1480
 -743,  -127,  -169
 -959,  -387,  -311
-1529
 -994,  -155,   151
 -999,   -24,   292
 -999,    56,   233
 -982,   -78,   184
 -936,  -214,    98
 -935,  -227,   -19
-1400
 -843,   -65,   121
 -955,   -67,   222
-1648
 -984,  -109,   129
 -958,  -101,   227
 -842,   223,   459
 -990,   230,   682
-1154,    42,   641
 -761,   110,   857
 -377,   454,   792
 -427,   161,   614
 -447,  -218,   347
 -373,    88,   186
 -611,   235,   362
 -861,   201,   368
 -952,    86,   277
 -958,   -64,   369
 -944,   127,   269
-1110,    35,   492
-1198,  -178,   181
 -985,   -43,   111
-1194,  -105,   183
-1782,   -90,   399
-1758,     6,   617
 -476,   166,     5
 -526,    32,  -508
-2011
-1165,  -406,    22
 -914,  -124,   -90
 -917,  -107,   -83
-1326
 -978,  -143,  -259
 -961,  -278,  -286
 -943,  -240,  -215
 -942,   -78,   -19
 -964,    -7,   -23
 -992,  -194,  -166
 -953,  -197,  -238
 -953,  -161,  -172
-1509
-1584
-1907
-1604,    19,  -307
-1560,   -64,    16
-1433,  -147,   376
-1264,    52,   271
-1002,   111,  -371
 -843,  -137,  -712
 -751,  -326,  -189
 -679,   -81,   -80
 -559,    74,   -90
 -448,   -43,  -145
 -476,   -10,   -86
 -737,   -52,   117
-1002,  -153,   268
-1026,    87,   372
 -847,   115,   108
-1698,  -106,   130
-1031,  -170,    13
 -648,  -276,  -261
-1508
-1039,  -142,   272
-1043,  -108,   269
 -949,    28,   219
 -999,   -53,   230
 -979,  -133,   230
 -873,   -17,    68
-1030,  -332,    26
 -904,   -80,    25
-1059,  -172,   156
 -972,  -335,    24
 -853,   -59,   256
-1110,  -185,   313
-1012,    26,   246
-1025,   188,   623
-1178,   225,   716
 -605,   111,   768
 -366,   301,   707
 -542,   112,   624
 -385,    90,   254
 -387,   160,   154
 -604,   190,   272
