 1263,   -22,   415
 1564,  -255,   351
 1026,  -727,    13
  932,  -856,  -143
 1106,  -529,     3
 1547,  -555,   345
  958,  -416,   -81
  896,  -363,  -140
  728,  -496,   -83
  993,  -604,   144
  835,  -430,   272
  759,  -129,   324
  717,   -43,   274
  685,  -331,    99
  613,  -333,    60
  911,  -548,   108
  824,  -549,   268
  866,  -542,   421
  911,  -436,   313
 1439,  -607,   285
 1507,  -557,   335
 1219,  -252,    31
 1325,  -466,   257
 1368,  -343,   533
  895,   -94,   325
  619,  -174,   273
  522,  -302,   163
  443,  -304,    50
  438,  -132,    90
  487,   -35,   175
  512,  -203,   353
  627,  -432,   443
  747,  -440,   360
  846,  -358,   406
 1065,  -344,   550
 1335,  -338,   466
 1385,    -4,   187
 1076,  -207,   275
 1283, -1265,  -159
  738,  -678,  -271
 1422,  -705,   454
 1200,  -377,   -98
  995,  -216,   -40
  851,  -522,   -16
  830,  -600,     7
  812,  -495,   230
  796,  -156,   481
  836,   -31,   453
  517,  -225,    64
  519,  -376,    68
  752,  -612,   264
  876,  -521,   165
  865,  -471,   259
 1002,  -676,   528
 1455,  -636,   394
 1885,  -460,   543
 1326,  -397,   127
 1303,  -595,   292
 1175,  -596,   400
  669,   -17,   313
  405,    17,   245
  332,  -222,   126
  297,  -186,    87
  246,  -101,   256
  458,  -345,   256
  750,  -593,   295
  776,  -373,   449
  706,  -142,   534
  960,  -121,   432
 1102,  -130,   327
  993,   -10,   314
 1740,   -99,   581
 1155,  -449,   206
 1075,  -940,   -59
  899, -1153,  -176
 1235,  -762,   216
 1311,  -130,   -48
  970,  -221,    -7
  833,  -390,   -33
  893,  -664,   -32
  832,  -485,   137
  864,  -304,   320
  798,  -173,   303
  750,  -145,   362
  679,  -216,   221
  618,  -388,   149
  684,  -514,   135
  729,  -536,   121
  902,  -650,   336
  999,  -572,   406
 1330,  -584,   314
 1724,  -476,   503
 1408,  -430,   217
 1358,  -580,   282
 1190,  -332,   439
 1072,  -188,   554
  768,  -216,   406
  550,  -164,   377
  322,   -86,   241
  186,  -111,   116
   83,  -165,   178
  111,  -311,   321
  391,  -521,   307
  902,  -512,   232
 1109,  -220,   517
  906,    40,   728
 1148,    62,   547
 1113,    36,   315
 1204,   -75,   330
 1255,  -646,   213
 1159,  -829,   116
  931,  -855,  -159
  905,  -615,   -47
 1624,  -719,   335
 1045,  -107,   -75
  859,  -225,    90
  817,  -472,    55
  861,  -738,   186
  723,  -306,   409
  729,   -65,   341
  719,  -404,   113
  606,  -430,    73
  773,  -305,   209
  883,  -334,   221
  908,  -545,   289
  945,  -495,   409
  983,  -390,   345
 1307,  -578,   369
 1432,  -487,   415
 1240,  -499,   205
 1233,  -657,   258
 1100,  -472,   450
  970,  -465,   382
  677,  -207,   287
  516,   -95,   234
  371,   -73,   124
  409,    -6,   116
  488,  -166,   212
  629,  -371,   298
  746,  -312,   357
  853,  -163,   383
  900,  -207,   447
 1048,  -210,   407
 1070,  -163,   418
 1305,   -30,   331
 1355,   133,   207
 1152,  -372,   259
 1253, -1202,  -136
  796,  -567,  -153
 1151,  -596,   293
 1257,  -299,   116
  940,  -421,   189
  755,  -489,   250
  812,  -324,   251
  811,  -269,   307
  747,  -388,   323
  666,  -243,   203
  790,  -311,   175
  752,  -298,   279
  757,  -406,   280
  998,  -642,   344
  898,  -408,   374
  735,  -327,   389
 1202,  -800,   495
 1583, -1414,   266
  956, -1200,   168
  952, -1205,   156
 1306, -1056,   131
 1347,  -791,    93
 1216,  -503,   296
 1062,  -346,   424
 1019,  -256,   420
  933,  -261,   296
  703,  -130,   303
  543,    25,   293
  436,     2,   295
  306,  -119,   411
  284,  -225,   566
  368,  -333,   514
  678,  -498,   968
 1262,  -766,   718
 1322,  -634,   721
  934,  -438,   462
  980,  -124,   401
 1151,  -310,   280
  988,  -398,   230
  668,  -581,   375
  474,  -940,   337
  486,  -724,   287
  686,  -381,   280
  993,   -76,   376
  992,   -16,   481
  852,  -241,   394
  842,  -594,   140
  892,  -908,  -164
 1021,  -710,   -74
 1250,  -553,   -66
 1348,  -644,   -63
 1398,  -517,  -125
 1271,  -128,    83
 1440,    24,   594
 1351,  -450,   449
 1402,  -225,   188
 1259,    61,   -62
 1237,  -235,    67
  888,  -368,   382
  600,  -161,   271
  462,  -174,   138
  311,  -210,   108
   72,  -233,   145
   33,  -216,   208
  286,  -105,   510
  430,   -94,   725
  721,  -496,   920
  828,  -428,   566
 1237,  -711,  1092
 1067,  -820,   361
  698,  -423,   394
  726,  -435,   305
  990,  -600,   253
  951,  -539,   277
  741,  -391,   232
  746,  -439,   173
  852,  -467,   132
  816,  -380,   173
  785,  -210,   273
  865,  -246,   276
  916,  -448,   116
  771,  -676,    17
