 1005,    27,  -107
 1003,    35,  -106
  998,    28,  -114
 1004,    25,   -93
 1009,    27,   -93
 1000,    31,   -98
 1004,    29,  -101
 1001,    22,  -103
 1003,    20,   -95
 1002,    32,  -101
 1003,    32,   -96
 1001,    29,   -96
 1006,    38,  -101
  999,    39,  -102
 1004,    28,  -100
 1001,     8,   -90
 1006,    23,   -85
 1003,    47,  -104
  999,    31,  -101
 1007,    19,   -95
 1004,    36,   -94
  999,    43,  -100
 1007,    20,   -90
 1001,    19,   -93
 1005,    28,   -94
 1002,    28,   -94
 1002,    28,   -97
 1003,    27,   -94
 1004,    25,   -97
 1003,    23,   -92
 1007,    23,   -89
 1002,    33,  -100
 1001,    26,  -100
 1004,    22,   -98
 1007,    30,   -93
 1004,    33,   -95
 1002,    27,  -101
 1005,    23,   -93
 1002,    34,   -99
 1003,    32,   -97
 1004,    24,   -90
 1005,    30,   -94
 1004,    39,   -97
 1000,    30,   -97
 1006,    18,   -99
 1000,    23,   -98
 1003,    33,   -94
 1004,    35,   -97
 1003,    35,   -94
 1003,    41,   -98
 1001,    38,   -99
 1003,    32,   -97
 1002,    37,  -100
 1002,    36,   -97
 1006,    31,   -92
 1003,    30,   -98
 1001,    31,   -98
 1006,    28,   -91
 1001,    33,   -95
 1003,    34,   -92
 1005,    34,  -100
 1000,    30,   -99
 1004,    21,   -91
 1003,    42,   -97
 1003,    40,  -100
 1003,    28,   -92
 1005,    29,   -96
 1003,    33,  -100
 1001,    29,  -103
 1003,    35,  -101
 1000,    37,  -107
 1003,    32,  -102
 1006,    36,  -104
 1000,    30,  -103
 1002,    33,  -109
 1000,    35,  -102
 1003,    38,  -105
 1002,    33,  -106
 1004,    33,  -101
 1001,    43,  -111
 1003,    29,  -102
 1002,    28,  -110
 1002,    31,  -111
 1001,    36,  -106
 1002,    38,  -106
 1005,    34,  -105
 1001,    30,  -107
 1003,    29,  -106
 1004,    36,  -106
  999,    31,  -108
 1003,    31,  -106
 1006,    34,   -96
 1003,    35,  -109
  997,    45,  -116
 1006,    24,  -100
 1002,    29,  -108
 1001,    34,  -108
 1002,    37,  -106
 1006,    33,  -104
 1001,    37,  -107
 1001,    33,  -103
 1002,    25,   -99
 1005,    31,   -99
 1001,    32,   -96
 1003,    40,   -97
 1004,    26,   -92
 1003,    31,   -97
 1003,    37,   -94
 1001,    36,  -100
 1006,    35,   -97
  999,    32,   -99
 1004,    31,  -102
 1002,    34,   -95
 1006,    39,  -100
 1001,    34,   -99
 1003,    29,  -107
 1002,    36,   -99
 1004,    30,   -96
 1002,    34,  -107
 1003,    31,  -101
 1007,    27,  -101
 1001,    39,  -107
 1006,    35,   -99
 1002,    36,  -105
  998,    26,  -103
 1007,    25,   -96
 1003,    39,   -98
 1000,    34,  -106
 1003,    31,  -103
 1004,    26,   -92
 1003,    42,  -103
 1005,    26,   -95
 1001,    29,  -100
 1004,    36,  -107
  999,    37,  -103
 1007,    31,   -93
 1001,    39,  -101
 1002,    32,   -95
 1005,    32,  -100
 1001,    33,  -101
 1001,    35,  -102
 1006,    38,   -99
 1000,    35,  -103
 1005,    29,  -101
 1001,    38,  -110
 1004,    30,  -106
 1001,    34,   -99
 1004,    45,  -103
 1002,    42,  -105
 1003,    27,   -96
 1004,    33,  -103
 1001,    35,  -102
 1004,    37,  -101
 1003,    31,  -101
 1003,    31,  -100
 1001,    32,  -100
 1004,    32,   -98
 1004,    31,   -97
 1004,    38,   -99
 1000,    30,   -96
 1008,    30,   -92
  997,    37,  -100
 1004,    33,   -93
 1004,    24,   -93
 1002,    41,  -101
 1004,    40,  -102
 1001,    34,  -101
 1005,    28,   -98
 1001,    37,  -103
 1004,    35,   -98
 1003,    36,  -100
 1003,    40,  -101
 1003,    31,   -98
 1005,    32,  -100
 1002,    39,  -101
 1002,    36,  -100
 1004,    36,   -98
 1004,    34,   -96
 1002,    36,  -104
 1003,    33,   -96
 1002,    33,   -97
 1006,    36,   -94
 1001,    35,   -96
 1004,    37,  -101
 1003,    33,   -97
 1003,    38,  -100
 1002,    27,   -94
 1005,    23,   -89
 1002,    46,   -98
 1004,    42,   -95
 1002,    34,   -99
 1006,    36,   -90
 1001,    41,  -101
 1005,    32,   -89
