  979,  -148,  -205
  977,  -146,  -203
  979,  -147,  -202
  977,  -146,  -207
  978,  -145,  -203
  977,  -145,  -205
  979,  -143,  -206
  977,  -148,  -205
  977,  -147,  -206
  978,  -149,  -207
  976,  -145,  -208
  975,  -146,  -207
  979,  -147,  -204
  979,  -146,  -205
  977,  -146,  -207
  976,  -144,  -209
  976,  -147,  -210
  979,  -147,  -204
  976,  -144,  -209
  977,  -146,  -209
  976,  -147,  -208
  978,  -146,  -204
  978,  -148,  -207
  974,  -144,  -208
  978,  -150,  -204
  978,  -145,  -205
  977,  -148,  -204
  976,  -146,  -208
  976,  -145,  -211
  977,  -148,  -206
  978,  -147,  -211
  978,  -145,  -209
  976,  -143,  -212
  977,  -146,  -208
  978,  -149,  -206
  976,  -147,  -208
  975,  -151,  -203
  978,  -150,  -204
  978,  -149,  -205
  978,  -144,  -208
  975,  -146,  -211
  977,  -146,  -211
  977,  -144,  -209
  977,  -145,  -207
  978,  -147,  -205
  977,  -146,  -206
  977,  -147,  -205
  977,  -148,  -208
  976,  -145,  -210
  976,  -148,  -207
  978,  -147,  -206
  980,  -147,  -208
  975,  -146,  -208
  977,  -145,  -209
  976,  -145,  -206
  978,  -146,  -209
  976,  -146,  -203
  978,  -147,  -205
  977,  -146,  -201
  978,  -145,  -208
  977,  -142,  -204
  976,  -143,  -209
  978,  -145,  -207
  979,  -142,  -206
  978,  -147,  -205
  976,  -143,  -211
  977,  -150,  -208
  977,  -144,  -206
  976,  -146,  -206
  978,  -142,  -209
  978,  -143,  -205
  976,  -146,  -205
  980,  -146,  -208
  976,  -146,  -206
  977,  -148,  -205
  979,  -145,  -205
  977,  -148,  -207
  977,  -145,  -210
  976,  -144,  -210
  978,  -145,  -208
  977,  -146,  -206
  977,  -145,  -206
  978,  -144,  -207
  977,  -146,  -204
  979,  -145,  -204
  978,  -146,  -201
  975,  -143,  -209
  977,  -141,  -207
  980,  -146,  -203
  977,  -146,  -209
  976,  -144,  -207
  976,  -145,  -208
  979,  -145,  -205
  977,  -145,  -206
  978,  -144,  -206
  977,  -148,  -210
  974,  -149,  -210
  978,  -148,  -211
  976,  -147,  -211
  974,  -141,  -213
  977,  -149,  -207
  977,  -151,  -208
  978,  -145,  -209
  975,  -148,  -212
  975,  -144,  -213
  977,  -145,  -209
  978,  -145,  -211
  976,  -144,  -212
  976,  -145,  -214
  976,  -146,  -212
  980,  -144,  -214
  974,  -140,  -217
  974,  -147,  -210
  979,  -151,  -208
  977,  -147,  -206
  978,  -148,  -207
  976,  -144,  -215
  975,  -146,  -212
  976,  -149,  -209
  976,  -149,  -208
  977,  -146,  -208
  977,  -144,  -210
  976,  -147,  -209
  979,  -144,  -211
  974,  -143,  -212
  975,  -147,  -211
  978,  -146,  -208
  977,  -144,  -207
  977,  -145,  -211
  975,  -145,  -213
  976,  -144,  -212
  977,  -149,  -207
  976,  -144,  -213
  977,  -145,  -208
  976,  -147,  -211
  978,  -146,  -213
  975,  -147,  -209
  974,  -147,  -211
  976,  -151,  -207
  978,  -149,  -203
  976,  -145,  -206
  978,  -146,  -210
  974,  -147,  -211
  976,  -146,  -211
  978,  -147,  -209
  975,  -147,  -210
  977,  -147,  -210
  976,  -143,  -213
  977,  -149,  -209
  976,  -143,  -215
  975,  -142,  -215
  977,  -148,  -211
  979,  -144,  -211
  976,  -144,  -211
  976,  -144,  -216
  975,  -144,  -213
  977,  -148,  -211
  976,  -148,  -208
  975,  -146,  -213
  977,  -147,  -211
  977,  -145,  -212
  977,  -146,  -212
  975,  -146,  -213
  975,  -143,  -215
  977,  -149,  -210
  978,  -146,  -212
  976,  -142,  -213
  975,  -149,  -213
  974,  -145,  -216
  976,  -146,  -212
  977,  -145,  -211
  976,  -143,  -214
  976,  -146,  -213
  977,  -147,  -209
  976,  -145,  -213
  977,  -147,  -211
  974,  -147,  -212
  975,  -146,  -214
  977,  -149,  -208
  977,  -145,  -210
  976,  -144,  -215
  974,  -145,  -215
  975,  -145,  -214
  976,  -144,  -209
  977,  -148,  -208
  976,  -146,  -214
  976,  -146,  -211
  977,  -147,  -212
  975,  -145,  -211
  978,  -149,  -211
  973,  -147,  -217
  975,  -144,  -212
  979,  -144,  -209
  975,  -142,  -213
  976,  -146,  -214
  975,  -148,  -215
  975,  -147,  -212
  978,  -149,  -208
  976,  -148,  -211
  974,  -147,  -213
  976,  -148,  -215
  975,  -147,  -212
  976,  -145,  -212
  978,  -148,  -212
  974,  -144,  -217
